79045885.html	百度知道/娱乐休闲/电影/	上个世纪的画皮	给我找两部电影\r\n1、1966年版《画皮》：上世纪七八十年代，内地上映了由香港凤凰影业公司投拍，朱虹、鲍方主演的经典版《画皮》（1966年公映），虽然由于技术的原因，故事画面并不吓人，但人们却深深记住了女星朱虹。朱虹堪称当时香港的头牌女星，与她并驾齐驱的还有石慧、夏梦、陈思思。陈毅同志曾对1966版画皮做出了较高的评价：《画皮》拍得很好，有艺术性又有思想性，也有教育性。 \r\n\r\n2、1979年版《画皮》：1979年，香港邵氏兄弟有限公司出品了风月版《画皮》——《鬼叫春》，导演李翰祥注入了书生与女鬼的前世恩怨，讲出了曲折离奇、内容精彩，跨越千年的鬼故事。春宵一刻，千金难求，艳鬼报仇，千年未晚。邵氏一代小生岳华在片中同时饰演王将军和书生王生两个角色，艳星胡锦饰演女鬼花氏，焦姣饰书生之妻陈氏。影片故事性很强，岳华和胡锦的演出也相当精彩，令观众印象难忘。李翰祥对艳情画面着力描绘之下，加上胡锦、余莎莉及林洋洋三大艳星，《鬼叫春》成了一部香艳诱人的风月片。\r\n据说2这个画皮吓死过人，我很好奇，请大家帮我找一下
281021891.html	百度知道/教育/科学/学习帮助/	求 一篇课外阅读练习题（附加答案的） 且这篇阅读是马克.吐温的作品~！！！！！！！ 快~！好的多给分~！	习题答案都要~！！！！！！
53110395.html	百度知道/电脑/网络/硬件/电脑外接设备/	想买个1500元左右的19寸液晶显示器	拜托别拿复制的答案来...\r\n主要是玩游戏..寿命长的!!\r\n谢谢了...本人是南昌的
61154692.html	百度知道/游戏/单机游戏/魔兽争霸/	浩方里 2区指哪个区?	哪个省哪个房吗？\r\n\r\n比如，上海J8超和2区俊秀他们。 都说是2区出来的。
521437191.html	百度知道/电子数码/照相机/摄像机/	入耳式耳机	铁三角ATH-CKM500\r\n森海塞尔CX300-II\r\n哪个好 谢谢！
78076139.html	百度知道/医疗健康/妇产科/	我是17号行的房事，每个月一号来，我想问问我现在怀孕多长时间了	我是17号和一个男人行的房事\r\n，过几天后又是和我的老公行的房事，我月经是每个月的一号来， 我想知道我现在肚子里面的孩子是谁的
79100217.html		在C语言中I++与++I的区别?	在C语言中I++与++I的区别?如果I=5,I++是先将I取值为5,在将5+1使I中的值为6,但为什么I++还是等于5呢?
71112369.html		什么是\"所罗门主义\"?	鲁迅的书中多次提到,是什么意思?
52567953.html	百度知道/生活/美容/塑身/祛斑/祛痘/	啊急..用维生素E涂脸的一些问题.	..好象用维生素E能去痘印哦.. \r\n\r\n那是涂在脸上按摩下就洗掉还是就这样涂着?..\r\n\r\n`好象还能增长眼睫毛...那涂在脸上会不会使脸上的汗毛更长?.\r\n\r\n..正确的涂法应该怎样呢?.
289003141.html	百度知道/教育/科学/理工学科/化学/	做某实验需要量取45ml的水，应选用下列仪器中的（ ）	A.100ml的烧杯 \r\nB.10ml的量筒 \r\nC.100ml的烧杯和滴管 \r\nD.50ml的烧杯和滴管
288317303.html		谁推荐我一部和《千与千寻》或者《哈维的移动城堡》相似的日本动漫电影	大概就是把魔幻、冒险、爱情综合起来的日本动漫电影吧！O(∩_∩)O谢谢
72940077.html	百度知道/生活/交通出行/	沈阳建筑大学附近有火车票代售点吗？	请问一下建筑大学附近有联网的售票点吗
53433266.html	百度知道/娱乐休闲/度假旅游/	去香港~~~~	请问大陆人去香港都需要办理哪些证件?
287472376.html	百度知道/医疗健康/	呼吸困难怎么办？	患者信息：男 16岁 广西 玉林 \r\n病情描述(发病时间、主要症状等)：\r\n就是放假后的第一天，就觉得呼吸困难了，要深呼吸才能呼吸到，有时候连深呼吸都接不上。。那天我喝了很多绿豆粥，不知道是不是这个问题。然后，我是吸烟的，每天抽2~3根烟，抽两年了。现在一抽烟，就呼吸不上来，怎么办？\r\n\r\n\r\n
76447141.html	百度知道/生活/服装/首饰/	她带戒指在食指和中指上同时带,表示什么意思呢?	她带戒指在食指和中指上,表示什么意思呢?\r\n我看到我喜欢的人是这样带啊!我不知道她在想什么啊\r\n谢知道请告诉我啊~~OK 还有个现象她有时一天换带一个耳环,我又不知道她又在想什么呢? 给我点建议谢谢!``
50809297.html	百度知道/教育/科学/理工学科/工程技术科学/	请问哪位知道一种用来检测孔直径的钢球叫什么名字。用法类似于针规。	请问哪位知道一种用来检测孔直径的钢球叫什么名字。用法类似于针规。选择一大一小2个钢球，小的能滚过孔，大的滚不过，那么孔的直径在大小球的直径之间，就这样来判断孔径是否合格。
524371907.html	百度知道/医疗健康/中医/	中医所说的先天是指婴儿在母亲体内所禀受的气血，那先天是否会随着后天不断消失？	看到小说中所说的先天之气被后天之气污染，感觉很奇怪。婴儿是通过脐带借由母亲来呼吸的，那也可以认为婴儿呼吸的是一种另类的二氧化碳吧，至少不比外界空气好多少，那为什么说婴儿的先天之气比后天之气要好？我理解的哪里有错误？
516978716.html		急性阑尾炎非得手术吗?	我前天晚上开始肚子疼，疼了一晚上，并伴有发烧，昨天早上到医院就诊，医生说是阑尾炎，确实有阑尾炎的疼痛症状。但是打了一天的吊瓶，肚子就没事了，也不发烧了，也不怎么疼，但用力按右下腹部依然有疼痛感。听网上说阑尾炎都要做手术，我不知道我该怎么做了。。。
56886967.html	百度知道/生活/购物/	支付宝数字证书一个帐号只能装一台机子，可要是我要在另一台机付款购物要怎么办呢？	因为我在单位用的电脑没有网线，家里也没有装网线。
55478410.html	百度知道/电脑/网络/	输入法找不到了？	我的电脑是XP系统的，前几天因种病毒输入法找不到了，任务工具栏、开始→设置→控制面板等方法都用了，可不起作用，在那个系统配置实用程序里说是找启动”里把“Ctfmon.exe”选中，可在里面没有，我想可能是这的原因吧，那怎么把这个程序调出来呢？
287694545.html	百度知道/娱乐休闲/宠物/	这是不是细小？	60-70天的小狗狗，还没有打针，最近拉了次稀，看见有很长的虫，给5它喂了清虫的药，结果什么都不吃，后来给它喂了点狗粮，吃了，但不久又开始吐了，还把狗粮全部吐出来了，精神不好，这是不是细小啊
58106080.html	百度知道/医疗健康/中医/	喝红花茶泡玫瑰,,一天喝几次..该怎么喝..可以一天同时喝普耳或者别的茶吗	喝红花茶泡玫瑰,,一天喝几次..该怎么喝..可以一天同时喝普耳或者别的茶吗
7107216.html	百度知道/教育/科学/升学入学/	怎样在主题班会上介绍老上海的小吃，希望有比较新颖的方式	这次的主题班会是高二的最后一次了，下一个月就面临分班，所以希望能够搞地好一些，也好有个纪念。\r\n如题，介绍老上海的小吃,希望能够提出意见，要具有可行性，最好不是太麻烦的，不胜感激！
291648255.html		想入手VSONIC 银线旗舰版耳机	本来想买森海塞尔的，但是看了好多帖子说200以内的耳机威索尼克r02是最好的选择，所以想入手，想问的是这耳机有啥缺点，我知道这耳机的低音不行，低音不行的后果是什么？还有可以推荐下200以内的别的耳机
520322448.html	百度知道/电脑/网络/互联网/网站使用/	小米手机1s之前用的是安卓系统,后来自己下载了稳定版的MIUI系统,为什么之前在手机里面存的照片找不到了？	1，我不确定自己有没有root\r\n如果root了找得到么？ 如果没root，那照片跑哪儿去了？\r\n2,我不确定是不是因为自己的手机内存卡太小了易导致迁移不了图片？
67873100.html	百度知道/地区/黑龙江/伊春市/	2008年什么时候去伊春看红叶最好	今年冷的早不知道什么时候是最佳时期，红叶红的正是时候
28655539.html		关于我女友的... 大家告诉我为什么	和她认识不久 .双方感觉都挺好的,有时抱着她或者亲吻她的时候她总要在我的肩膀脖子或者胳膊上咬一下 不过也不怎么疼 我就不知道她为什么咬我...谁知道快告诉我 555555~
273314349.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻聊斋阴阳加点！	看了很多介绍，主要有4力1敏，3力2敏！我不知道该怎么选择了，请人介绍一下！请不要复制，网上的都看了！
65993982.html	百度知道/游戏/网易游戏/魔兽世界/	小妹想找个大号GG带我升级 可以留QQ详谈	我很穷\r\n\r\n最好可以打折下\r\n\r\n拜托了 好心的GG们
4797351.html	百度知道/教育/科学/出国/留学/	我想出国，我学的是思想政治教育，但我英语和日语都不错，请问我该去哪个国家	并且我家境也不富裕，怎样才能拿到国外大学的奖学金呢？我这样的有可能出国吗
285688286.html		魔兽争霸真三国无双：木桶和野怪“多久刷1次”？	是指木桶并且打掉吃掉，以及野怪被杀掉之后算起的
284815367.html	百度知道/电脑/网络/互联网/网络连接/	邳州市运河镇二庙居委会附近可以安装电信宽带吗	不行的话 可以安什么网 来懂的
57056259.html	百度知道/教育/科学/理工学科/化学/	向15gFe和Fe2O3混合物中，加入150mL稀硫酸，在标况下放出1.68LH2，	这时Fe和Fe2O3均无剩余，再向溶液中加入KSCN溶液未见颜色变化，为中和过量的H2SO4，消耗了3mol/L的NaOH溶液200ml。\r\n求；（1）Fe和Fe2O3的质量各多少克？\r\n（2）原稀硫酸的物质的量浓度为几？\r\n答案：7g；8g；3.5mol/L\r\n咋作？
59286750.html	百度知道/娱乐休闲/宠物/	被狗舔了的手,忘洗手,直接抓东西吃了.	会得病么,?
273424423.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	我的电脑装了系统之后，设备管理器里面的（其他设备、SM总线控制器、其他PCI桥设备）这三项全是黄色问号。	另外本地连接也没了，宽带也无法连接，连接时显示错误769.而且一开机就弹出一个对话框是(尝试运行\"C:\\WINDOWS\\system32\\NvCpI.dII.NvStartup“时发生意外)。\r\n我不会操作，请哪位高手指点迷津，感谢了！
65768126.html	百度知道/生活/	眼睛镜框上长得绿色的东西是什么？	有人说是锈，但我不同意，它不牢固，用手可以擦掉
44555055.html	百度知道/医疗健康/	替硝唑葡萄糖注射液感染有什么危害	我给病人输了替硝唑葡萄糖注射液，过后才发现封口的皮胶塞已经开了，可能已经染菌。这对病人有什么危害吗？谢谢！！！
168774294.html	百度知道/游戏/腾讯游戏/地下城与勇士/	我31级的漫游和33级的弹药，都只有修装备的钱，又不晓得怎么赚钱。想请大家帮个忙，教一下。呵呵	因为不晓得赚钱，所以又用的快。请各位帮帮忙谢谢！！！\r\n哦，还有就是点卷可以换成金币吗？？？\r\n谢谢谢谢谢谢谢谢谢谢谢谢！！！！！！！！
466181520.html	百度知道/生活/美食/烹饪/	木耳的做法？？	木耳怎么做好吃
175668359.html		各位玩极品飞车的朋友请帮帮忙~~~！！求极品飞车9的下载地址。我要100%完整，100%能玩的。谢谢	要完整的、无毒的，最好是中文版，不过英文版也可以。最好不用运行什么虚拟光驱的，\r\n我曾经下载过一只极品飞车9，但是生涯模式玩到第一次买车的时候就不能玩，希望各位朋友提供给我的极品飞车9不要出现这种情况
366759323.html	百度知道/游戏/网页游戏/奥比岛/	奥比岛伢牙乐怎么还兑换码？	不知道怎么弄啊啊，希望各位可以帮我一下，告诉我一个兑换码送奥比衣服，告所我做法也可以
176614302.html	百度知道/教育/科学/外语学习/英语翻译/	谁能教我用英文简单复述功夫熊猫	我晕，升初中的作业是简单复述一篇英文电影，中文还好，英文复述我有些单词不会，哪位英语大师教我简单的复述功夫熊猫，要用英文，谢啦，顺便写上中文，太感谢，我还比较急，希望快点！
18010576.html	百度知道/电脑/网络/常见软件/其它类软件/	请电脑硬软件高手帮忙解决一下,挺严重的问题,谢谢	症状: \r\n电脑只能从\"windows最后一次正常启动配置\"进入,并且每次启动都要自检,可以进入安全模式,系统自带的硬盘查错工具不能用,提示说\"windows缺少必要的文件,请重新启动后再执行\",但重启后还是不能用\r\n\r\n声明:\r\n出现此症状的前一天使用正常!
175819228.html	百度知道/教育/科学/外语学习/英语考试/	On the long Journey,Peter _______a most interesting guide. We all had a wonderful time.	On the long Journey,Peter _______a most interesting guide. We all had a wonderful time.\r\nA practised B behaved\r\nC proved D conducted
174445871.html		刺客信条2第六个古墓追人	刺客信条2第六个古墓追人\r\n郁闷了，追不到，反正。\r\n有谁能提供个办法过去啊，我看到门关了后，旁边顶上有个洞，是不是从这进去？\r\n但是我试了很多次都没法。。。有人说回去，回去也没看到有什么办法。。。\r\n晕，希望别发那些直接在关门之前的杀了那兵的视频或攻略，我技术不够。。。\r\n谁给个办法，最好有图。先谢了！
1898709.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	为什么我电脑每次开机都会自检呢?	为什么我电脑每次开机都会自检呢?
176629371.html	百度知道/教育/科学/理工学科/生物学/	哪一类细胞没有成型的细胞核	举例、越多越好撒、
175152255.html		男朋友专门从济南飞来陪我过七夕，21他就要出国了，想和他好好过一下，但是在不知道该怎么过，请大家帮帮	明儿就是七夕了，急！请大家帮着出出点子，男朋友和我异地分开，聚少离多，，专程从济南刚来北京陪我，我自己看了一些网页，有建议电影，音乐会，去十度等等，请大家出出点子，我比较喜欢两人互动的，他在英国留学，欧洲人的动手能力较强，所以我倾向于能两人制作什么或是完成什么，这样尽显爱意又摩擦到好处。
430601433.html	百度知道/电脑/网络/互联网/网站使用/	我的笔记本没有无线网络连接连图标也没有 只有本地连接和宽带连接怎么回事啊？本地连接也是有感叹号！！！	郁闷了！
164619280.html		北京哪个火车站直达山东威海乳山？(急!)	朋友迷路了 大家帮个忙 谢谢
190641532.html	百度知道/游戏/单机游戏/	高分 悬赏 领土之战:纽约入侵 全部攻略	进到一个大楼 从天花板下去 在一个房间 开了一个铁门 但是另外一个铁门 不知道怎么开
458697086.html	百度知道/电脑/网络/互联网/	求高手，谁知道怎样在淘宝助理里批量填写食品的生产日期厂名,厂址,联系方式,保质期,等信息。	种类太多，怎样批量填写，总不会只能一个一个在卖家中心里填了上传吧
183067324.html	百度知道/教育/科学/升学入学/高考/	有没有概率论与数理统计答案解析（浙大第四版）啊	有没有4率论与数理统计答案解析啊，浙大第四版的，一定是第四版的啊，有的发到mybaoleo@163.com里，谢啦谢啦
180910558.html	百度知道/文化/艺术/民俗传统/	关于生命起源的传说	一：关于生命起源的传说\r\n二：达尔文的观点是什么\r\n三：达尔文的观点是怎样得出的\r\n四：目前科学家又有什么新认识\r\n五：写一段关于生命起源的短文（50-100字）
434536898.html	百度知道/电脑/网络/	如何把出版物制作成电子书	在电驴里发现很多好的出版物图书，受益不少，那些电子书就和出版物差不多，连图片都是彩色的，很生动。我也想制作一些和大家分享。有谁知道怎么做得那么逼真的吗？
164117191.html	百度知道/教育/科学/外语学习/	'cause是什么意思? 左边有个单引号	是印错了吗?还是特殊用法?'前面就是逗号了,这是一个单独的小分句 'cause you have a lot ...
473835324.html	百度知道/娱乐休闲/	雀舌茶叶又叫什么名字	雀舌茶叶又叫什么名字？是不是叫剑锋
178662199.html		我想把我大头贴的样子复制到电脑上 但用手机或数码相机照都模糊 我又没有底板 请问一下还有什么方法吗？	就是我现在只有大头贴 怎么能清楚的弄到电脑上 有好方法吗 能到相馆通过大头贴复制出底板吗？
175403986.html	百度知道/商业/理财/创业投资/	创业,请朋友们各抒己见有什么好的创业项目,想法或着合作开发 的都可以写下来!	现在这社会,靠打工是无法翻身的,凭着现在还年轻还有拼劲总想自己干一翻事业,却没有方向!大家有没有同样想法的都交流下,自己已经拼出来的请给点经验,谢谢!本人只为交流学习打广告,做推广的别来否则户口本清零!谢谢合作!
64190486.html	百度知道/电脑/网络/硬件/	19英寸的台式电脑耗电量大约是几千瓦时	我电脑的型号是HP1907,使用宽带连接。请尽快回答，谢谢！
42427899.html	百度知道/地区/河南/郑州市/	请问郑州市东风路与沙口路有交叉口么？怎么走 怎么做车	着急
52896474.html		指甲出现横纹竖纹	我指甲出现了横纹和竖纹，在指甲的靠近根部出有一条‘分界线’就是凹进去的一条并会慢慢往上伸，网站看了是什么缺VC B的，还有什么心肌梗塞呼吸道肝肾什么病的，我16岁，现在也每天都补VC维B的。怎么会缺呢？但这横纹又是在吃VCVB片之后出现的，会不会和这有关啊?\r\n知道的请说下，不要复制一大堆
7627826.html	百度知道/教育/科学/外语学习/	make up能不能做名词化妆？	比如说 我觉得她的化妆不怎么样，能不能把make up当名词用？
57645055.html		懂韩语的请进	我想从韩国带点化妆品回去总人，但是不知道韩语怎么说，帮我翻译下一下名称：1.祛痘的洗面奶 2.爽肤水 3.润肤露 4.保湿作用的 5.美白系列
521746097.html	百度知道/地区/江西/	南昌到丰城	到南昌下了火车在哪坐大巴到丰城呀！！！！
40391573.html	百度知道/地区/山东/青岛市/	青岛市烟草专卖局和港务局哪个好？？？	综合的评价
56579218.html		能否借资验资以便取得贷款？	如果我公司有个总投资额9亿元的项目需要开发，但现在开发资金不足，虽然有国债贴息贷款，但该贷款要求我有总投资额35%的自筹资金，才能批出总投资额65%的贷款（即约6亿）。请问，如果我找人借钱给我当作自筹资金可以吗？我打算借3.5亿，出了国债贷款后立即返还，外加利息，这样做合法吗？
407244310.html	百度知道/资源共享/	求最新六节眼保健操的具体做法 还有mp3格式下载地址	音乐要学生版的 谢谢！
502172704.html	百度知道/烦恼/恋爱/	喜欢的女孩不理我，打电话不接短信不回的时候，请问各位仁兄要发什么样的短信！	我们认识的时间不长还不到一个月，一共只见过几次，挺喜欢她的！
66958824.html	百度知道/游戏/网络游戏/	完美国际~~新手请教下	在野外采那些花矿石什么的.需要工具采能采.那些工具怎么弄啊.在哪能买着啊
424490352.html	百度知道/电脑/网络/编程语言/C/C++/	帮我看下Insert函数的错误	#include<stdio.h>\r\n#include <stdlib.h>\r\n#define size 100\r\nvoid Mergesort(int a[],int first,int last);\r\nvoid Merge(int a[],int first,int m,int last);\r\nvoid Insert(int a[],int p,int n);\r\nint main(void)\r\n{int a[size];\r\nint i,n,p;\r\nprintf(\"输入排序数n（输入q返回）\\n\");\r\nwhile(scanf(\"%d\",&n)==1 && n>0)\r\n{for(i=0;i<n;i++)\r\nscanf(\"%d\",&a[i]);\r\nMergesort(a,0,n-1);\r\nfor(i=0;i<n;i++)\r\nprintf(\"%d \",a[i]);\r\nprintf(\"\\n\");\r\nprintf(\"输入排序数n（输入q返回）\\n\");\r\n}\r\nprintf(\"输入想插入的数\");\r\nwhile(scanf(\"%d\",&p) && p>0)\r\nInsert(a,p,n);\r\nreturn 0;\r\n}\r\nvoid Mergesort(int a[],int first,int last)\r\n{\r\nint mid;\r\nif(first<last)\r\n{mid=(first+last)/2;\r\nMergesort(a,first,mid);\r\nMergesort(a,mid+1,last);\r\nMerge(a,first,mid,last);}\r\n}\r\nvoid Merge(int a[],int first,int m,int last)\r\n{\r\nint i=first,j=m+1,p=0;\r\nint *R1; \r\nR1=(int *)malloc((last-first+1)*sizeof(int));\r\nif(!R1)\r\nreturn; \r\nwhile(i<=m&&j<=last) \r\nR1[p++]=(a[i]<=a[j])?a[i++]:a[j++];\r\nwhile(i<=m) \r\nR1[p++]=a[i++];\r\nwhile(j<=last) \r\nR1[p++]=a[j++];\r\nfor(p=0,i=first;i<=last;p++,i++)\r\na[i]=R1[p];\r\n\r\n}\r\nvoid Insert(int a[],int p,int n)\r\n{\r\nif(p<a[n])\r\nwhile(;p<a[n];n--)\r\na[n+1]=a[n];\r\nelse \r\na[n+1]=p;\r\n}
6250416.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	右键打开文件夹时菜单最上面出现\"搜索\"项,造成左键双击文件夹时出现搜索界面	右键打开文件夹时菜单最上面出现\"搜索\"项,造成左键双击文件夹时出现搜索界面,清问大侠们如何解决!!谢谢
70506447.html	百度知道/娱乐休闲/宠物/	这是什么品种的狗啊！！！跪求！！！	我妈妈前几天看见别人家的一条狗，很喜欢啊，可是不知道品种啊，希望通过我的描述，有人能告诉我这是什么狗啊，价格多少啊，最好有照片啊，多谢啊\r\n是纯种的啊，不是串串啊，体型要比博美小啊，耳朵是竖起的三角形啊，全身白毛，无杂毛，毛和博美差不多长啊，不是卷毛啊，我妈说长相很像招财猫，整个身体像个棉花球啊，十分可爱啊\r\n希望哪位达人可以告诉我这是什么狗啊，我妈就见过一次啊，实在是喜欢啊，希望高手能看出啊，十分感谢啊
81040874.html	百度知道/教育/科学/学习帮助/	关于柳宗元的《小石潭记》急急急！！！	1.为小石潭设计一条宣传标语。\r\n2.如果当地要开发小石潭，请根据《小石潭记》写一段介绍词。\r\n（要抓住小石潭的特征）\r\n答得好还会有加分！！
53462968.html	百度知道/电脑/网络/互联网/	ros 查看流量	我用ROS看了一下网吧的上网流量,但是里面有几个词不太理解:如 Upload Rate和Download Rate,还有一点,就是我们网吧为什么PING好的123和百度网平时都正常是40左右,但是到了晚上8点以后到12点半这段时间就到了150左右呢?\r\n\r\n我们网吧是4M的带宽,80台机子 Upload限350K\r\nDownlo到250k
522944591.html	百度知道/娱乐休闲/宠物/	腊梅花的种类	必须要写出腊梅花的种类
84581806.html	百度知道/教育/科学/院校信息/	商丘师范学院天津工业大学重庆邮电大学	这三个学校怎么样啊?哪个比较好,谁知道?
41330709.html	百度知道/社会民生/法律/	案例分析 很难 请高手帮忙解答 要详细一点 谢谢	案例分析\r\n\r\n金鑫是一位著名高校计算机专业的本科生，从小就立志做中国的“比尔•盖茨”,大三时开发了一套游戏软件,他预计该产品有非常好的市场前景，在其父某乡镇企业家金银才的同意和资助下决定休学创业。金鑫创办的“四金软件公司”除销售游戏软件外，还充分利用名校资源，承接网页设计、维护、小型应用软件设计等订单。公司于3月份开业，形势发展喜人。\r\n金鑫在读中学时曾为他父亲的企业登记过流水账，大二时还陪其学会计的女友听过几次会计课，他知道充分会计记录的重要性，因此他最初的决策之一就是在公司获得初步成功时说服刚毕业的女友苏红与他一起创业，帮助他建立账簿系统。苏红经过慎重考虑后答应了男友的请求，出任四金软件公司财务主管。苏红以分录薄的形式整理了公司开业前的经济业务作为示例，金鑫详细补写公司3月份的业务，以便苏红复核。\r\n3月初，金鑫记录了以下事项（1至8，单位：人民币元）：\r\n• （1）现金 200000\r\n• 银行借款（1%） 100000\r\n• 股本 100000\r\n• （2）租金费用(3月) 20000\r\n• 现金 20000\r\n• （3）商品存货 136500\r\n• 应付账款 136500\r\n• （4）家俱（10年） 30000\r\n• 现金 30000\r\n• （5）广告费 3000\r\n• 现金 3000\r\n• （6）工资费用 6000\r\n• 现金 6000\r\n• （7）办公费用 6000\r\n• 现金 6000\r\n• （8）水电费 2000\r\n• 现金 2000\r\n• （9）3月现销38000元；\r\n• （10）3月赊销20000元；\r\n• （11）收到赊销顾客现金6000元；\r\n• （12）支付计算机的货款30000元；\r\n• （13）支付雇员薪金3000元；\r\n• （14）3月末应付工资5000元；\r\n• （15）支付下个月租金3000元；\r\n• （16）支付一年的保险费（3月1日至次年2月28日）10000元；\r\n• （17）本月欠水电费2000元；\r\n• （18）购买铜质广告牌，支付现金800元，并承诺12月31日支付余款3000元。\r\n• 要求：\r\n• （1）解释1至8笔会计分录；\r\n• （2）开设分类账户（用“T”型账户格式），将1至8笔分录登入这些账户，用分录号作交叉索引号；\r\n• （3）分析9至18笔经济业务，将其分解为借方与贷方，编制日记账分录并过入总分类账（不编制结转分录）；\r\n• （4）月末，考虑其他一些应该记录的业务编制日记账调整分录、过入总分类账，并解释为什么需要编制这些调整分录；\r\n• （5）月末，编制结转分录并过入总分类账，并解释需要什么新的分类账户？为什么？\r\n• （6）编制3月份的简易利润表、现金流量表和3月31日的资产负债表。
522561953.html	百度知道/电脑/网络/百度产品/百度贴吧/	为什么每次登陆贴吧账号都说被盗号	我每次上贴吧，登陆账号的时候他就说有被盗号的风险要输入验证码，每次登陆都会
409822629.html	百度知道/教育/科学/理工学科/建筑学/	请问各位高人：外墙面砖粘结剂与基层砂浆脱层原因是什么	我们工程的外墙面砖使用粘结剂进行铺贴，在铺贴4天之内未发现空鼓、脱落等现象，但待到一星期左右开始出现粘结剂与基层砂浆脱层的现象，面砖与粘结剂粘贴牢固。
80089822.html	百度知道/电脑/网络/编程语言/VB/	vb 字符串比较	s=567904\r\nd=567\r\n如果s和d里的相等字符>0那么msgbox \"有相等\"\r\n并求出f= ？---相等个数，那么要拿d的每一位去比较s,如上面举例，f应该等于3因为两个字符串相等的有567这3个数\r\n又如碰到s=56904123\r\nd=557，那么f=2，拿d比较s,d的第一个5和s重复了，d的第二个5也和s重复了，所以f=2\r\n请问这个比较该如何写
52748145.html		NIKE的包哪里有卖？？（价格）	速度\r\n上网买
72826730.html		泰拳盗佛线里的女主角还演过其他电影吗?	如题,她很漂亮......
432504326.html	百度知道/电脑/网络/百度产品/百度贴吧/	注册了百度贴吧账号，本想把名字写FCBarcelona结果写成了FBBarcelona，真的是一经注册就不能改了吗？我想改	各位帮帮忙，支支招呗!!!谢谢啦
91193656.html	百度知道/文化/艺术/文学/	哈利波特	电影中他喜欢的人是？\r\n眞名叫
528310174.html	百度知道/生活/购房置业/	我现在办了商业贷款，刚开始还贷两个月，现在有新工作有公积金了，可以转公积金贷款吗	如果我不转的话，公积金可以提现吗，提出来的钱是每月自己和公司交的钱的总额吗？？\r\n求解，我是江苏宿迁的
434697218.html	百度知道/教育/科学/理工学科/数学/	在线等，小学二年级数学题，找规律填数字，要求填：3或4或5或6。	到底应该填3呢还是4？或者5呢还是6？
524489551.html	百度知道/体育/运动/篮球/	我14岁，身高176，体重140，移动速动与瘦个子相比稍慢一点点。弹跳力一般，基础还行。	我14岁，身高176，体重140，移动速动与瘦个子相比稍慢一点点。弹跳力一般，基础还行。可以投也可以上篮，有时客串控球，有稍好视野。我应该打什么位置，大前锋，小前锋？我三分也行，我挺喜欢在关键时一记三分，给对手一刀的。我经常参加篮球训练班！！！教教我怎么做一个合格的前锋！详细点，谢谢~
434123283.html	百度知道/生活/购房置业/	100分提问 交房时的卫生间验房	请问卫生间需要放水泡吗？我同事说需要，还说要至少泡3天；但我老爸说不要，他是建筑工人，说自己很懂这个，还说大楼只有外墙有防水层，卫生间没有，泡水会泡坏墙面？\r\n\r\n晕死了，求标准答案呀！专家呢？
62620202.html	百度知道/地区/河北/廊坊市/	廊坊哪能买到哑铃?	廊坊哪能买到哑铃?我想买一对!\r\n哪的便宜呢?
285262701.html		我是2011届毕业生，学校给我开了待就业报到证，到我户籍所在地报到，我过去报到了	现在我要去外省的一个银行上班，银行要求要报到证，请问要怎么处理？
67008783.html	百度知道/体育/运动/体育名人/	08奥运菲尔普斯第一金	1.08奥运会上,菲尔普斯个人项目决赛的第一金，比赛名称是什么？\r\n2.成绩是多少。\r\n3.之前的记录是多少。\r\n4.破记录日期。\r\n\r\n4个问题，快回答。\r\n有追加，谢谢!!
65867607.html		请问apple的很小的那款mp3怎么样？或者给我推荐几款好机子	我想知道sony新出的机子是什么能不能帮我推荐一下，谢谢了\r\n再给我点apple的机子一点建议
293941909.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻西游69DT比武装备怎么搞！	永停69，加点想4力0.5体0.5耐，如果是5力不打F属性怎么达到3000血1200伤650防240速…没WJB情况下…三修满和强身满是肯定的。就是不知道装备的属性要多少才可以达到这个属性，这个是重点。具体的，比如：武器70JY450，衣服多少防…6件装备的属性要多少才能达到我前面的属性…再说下宠物配合吧！复制不要…
68382678.html		经历了很多事,目标没有了,只想简简单单的过完一生,这样好吗?	不是因为挫折,只是心里最真实的渴望,这样好吗?
275082442.html	百度知道/医疗健康/儿科/	我家孩子24各月刚刚打完乙脑减毒活疫苗身上出现小红点是怎么回事	患者信息：男 2岁 吉林 长春 \r\n病情描述(发病时间、主要症状等)：\r\n刚刚打完2天就出现小红点，还很痒。看到孩子挠家长很担心\r\n\r\n想得到怎样的帮助：\r\n有什么办法\r\n\r\n曾经治疗情况及是否有过敏、遗传病史：\r\n没有\r\n\r\n\r\n
281529468.html	百度知道/游戏/网易游戏/魔兽世界/	魔兽世界注册问题	1.怎么激活魔兽世界的账号啊，我有一个战网号了，激活后是用战网号登陆魔兽世界吗？\r\n\r\n2.战网点数的换算，请按如下格式帮我解答\r\nxx人民币 = xx战网点数 = xx游戏时间\r\n\r\n3.是只有登陆了魔兽世界才会算时间，还是管你登不登都在算时间？\r\n\r\n4.我激活了试玩版的魔兽世界，怎么登陆啊？用正常的魔兽世界客户端登陆吗？\r\n\r\n我是新手，求各位魔兽世界高手解答。。。
